ArtistID,ArtistName,ArtistType,ArtistCategory
3720,Ariana Grande,,K
3721,Ark,,K
3722,Ark Storm,,K
3723,Arktis,,K
3724,Armand Van Helden,,K
3725,Armin van Buuren,,K
3726,Armin Van Buuren & Friends,,K
3727,Arooj Aftab,,K
3728,Arrested Development,,K
3729,Arrow,,K
3730,Art Alexakis,,K
3731,Art Brut,,K
3732,ART GARFUNKEL,,K
3733,Art Of Fighting,,K
3734,Art Of Noise,,K
3735,Arthemis,,K
3736,Arthur Conley,,K
3737,Arumin Van Buuren,,K
3738,As I Lay Dying,,K
3739,Asgeir,,K
3740,ASH,,K
3741,Ashanti,,K
3742,Ashlee Simpson,,K
3743,Ashley Mcbryde,,K
3744,ASHLEY TISDALE,,K
3745,"Ashnikko(Vinyl, 12 , 45 RPM, EP, Blue)",,K
3746,Ashra,,K
3747,Asia,,K
3748,Asian Dub Foundation,,K
3749,Asking Alexandria,,K
3750,Astarte,,K
3751,Astrid,,K
3752,At The Deive-In,,K
3753,At The Drive-In,,K
3754,At The Movies,,K
3755,Ataxia,,K
3756,ATB,,K
3757,ATC,,K
3758,Atheist,,K
3759,Atmosphere,,K
3760,Atmozfears,,K
3761,Atomic,,K
3762,AUDIO BULLYS,,K
3763,Audioslave,,K
3764,Augustana,,K
3765,Auli`i Cravalho,,K
3766,AURORA,,K
3767,Austra,,K
3768,Autokratz,,K
3769,Autolux,,K
3770,Ava Max,,K
3771,Avant,,K
3772,Avantasia,,K
3773,Avatar,,K
3774,Avatarium,,K
3775,Avenged Sevenfold,,K
3776,Avey Tare,,K
3777,Avicii,,K
3778,Avril Lavigne,,K
3779,Axenstar,,K
3780,Axwell,,K
3781,Ayo,,K
3782,Azealia Banks,,K
3783,B*KOOL,,K
3784,B*Witched,,K
3785,B.B. KING,,K
3786,B.B. KING & ERIC CLAPTON,,K
3787,B.B.King＆Eric Clapton,,K
3788,B.J. Thomas,,K
3789,B.o.B,,K
3790,B2K,,K
3791,B3,,K
3792,Baby Bash,,K
3793,Baby K,,K
3794,Babyface,,K
3795,Babyshambles,,K
3796,Back,,K
3797,Backstreet Boy,,K
3798,Backstreet Boys,,K
3799,Bad Boys Da Band,,K
3800,Bad Brains,,K
3801,Bad Company,,K
3802,Bad English,,K
3803,Bad Manners,,K
3804,Bad Meets Evil,,K
3805,Bad Omens,,K
3806,Bad Religion,,K
3807,Bad Sounds,,K
3808,Baden Powell,,K
3809,Badfinger,,K
3810,Badly Drawn Boy,,K
3811,Baha Men,,K
3812,Baio,,K
3813,Balbina,,K
3814,BALLROOM THIEVES,,K
3815,Balmorhea,,K
3816,Balsamo Deighton,,K
3817,Bananarama,,K
3818,Band Aid 20,,K
3819,Band Of Horses,,K
3820,Band of Skulls,,K
3821,Band Of Susans,,K
3822,Bangles,,K
3823,BANKS,,K
3824,Banks & Steelz,,K
3825,Barbara,,K
3826,Barbra Streisand,,K
3827,Barclay James Harvest,,K
3828,Bardo Pond,,K
3829,BARENAKED LADIES,,K
3830,Baroness,,K
3831,Barren Earth,,K
3832,Barry Gibb,,K
3833,Barry Manilow,,K
3834,"Barry Manilow, Bruce Sussman, & Harmony Original B",,K
3835,Barry White,,K
3836,BAS,,K
3837,Baseball,,K
3838,Basement Jaxx,,K
3839,Basia,,K
3840,Basil Poledouris,,K
3841,Bastille,,K
3842,Bat For Lashes,,K
3843,Battlecross,,K
3844,Baxter Dury,,K
3845,BAY CITY ROLLERS,,K
3846,Bbo Sinclar,,K
3847,beabadoobee,,K
3848,Beabar,,K
3849,Beach Boys,,K
3850,Beach Boys And Jan&Dean,,K
3851,Beach House,,K
3852,Beady Eye,,K
3853,Bean vs. Cyrus,,K
3854,Beanie Sigel,,K
3855,Bear In Heaven,,K
3856,Bear McCreary,,K
3857,Bear s Den,,K
3858,Beardfish,,K
3859,Beartooth,,K
3860,BEASTIE BOYS,,K
3861,Beatles＆Tony Sheridan,,K
3862,Beau,,K
3863,Beautiful Oblivion,,K
3864,Beautiful South,,K
3865,Beautiful South＆The Housemartins,,K
3866,Bebe,,K
3867,Bebe Rexha,,K
3868,Beck,,K
3869,Bee Gees,,K
3870,Beefheart Captain,,K
3871,Beenie Man,,K
3872,Before The Dawn,,K
3873,Before You Exit,,K
3874,Behemoth,,K
3875,Beirut,,K
3876,Bel Devioleta,,K
3877,Bela Fleck,,K
3878,Belinda,,K
3879,Bell Biv DeVoe,,K
3880,Belle and Sebastian,,K
3881,Belly,,K
3882,Belphegor,,K
3883,Belzebubs,,K
3884,Ben Abraham,,K
3885,Ben E. King,,K
3886,Ben Folds,,K
3887,Ben Folds Five,,K
3888,Ben Harper,,K
3889,Ben Harper & The Innocent Criminals,,K
3890,Ben Harper And Relentless 7,,K
3891,Ben Harper＆Relentless 7,,K
3892,Ben Howard,,K
3893,Ben Kweller,,K
3894,Ben Lukas Boysen,,K
3895,Ben Mazue,,K
3896,Ben Mynott,,K
3897,Ben Platt,,K
3898,Ben Sims,,K
3899,Benabar,,K
3900,Benjamin Alec,,K
3901,BENJAMIN BIOLAY,,K
3902,Benjamin Booker,,K
3903,Benjamin Diamond,,K
3904,Benjamin Francis Leftwitch,,K
3905,Benjamin Wallfisch,,K
3906,Benjy Ferree,,K
3907,Bent,,K
3908,Beny More,,K
3909,Berenice,,K
3910,Bernard Butler,,K
3911,Bernhard Brink,,K
3912,Bernie Allen,,K
3913,Bert Jansch,,K
3914,Bertie Higgins,,K
3915,Besnard Lakes,,K
3916,Best Coast,,K
3917,Best Fwends,,K
3918,BETA BAND,,K
3919,Beth Ditto,,K
3920,Beth Orton,,K
3921,Betraying The Martyrs,,K
3922,Bette Midler,,K
3923,Better Than Ezra,,K
3924,Betty Who,,K
3925,Beverley Craven,,K
3926,Beverley Knight,,K
3927,Beyonce,,K
3928,Beyonce( feat Sean Paul),,K
3929,Beyond Cure,,K
3930,BEYOND PINK,,K
3931,Biagio Antonacci,,K
3932,Bic Runga,,K
3933,Biff Byford,,K
3934,BIFFY CLYRO,,K
3935,Big & Rich,,K
3936,Big Boi,,K
3937,"Big Brother & The Holding Company, Janis Joplin",,K
3938,Big Country,,K
3939,Big House,,K
3940,Big Noyd,,K
3941,Big Punisher,,K
3942,Big Sean,,K
3943,Big Sean&Metro Boomin,,K
3944,Big Search,,K
3945,Big Star,,K
3946,Big Star`s Third Live,,K
3947,Big Time Rush,,K
3948,BIG＆RICH,,K
3949,Bigg Jus,,K
3950,Bill Bruford,,K
3951,Bill Crawford,,K
3952,Bill Ryder-Jones,,K
3953,Bill Withers,,K
3954,Billie Eilish,,K
3955,BILLIE JOE+NORAH,,K
3956,Billie Marten,,K
3957,Billy Bragg,,K
3958,Billy Burnette,,K
3959,Billy Crawford,,K
3960,Billy Currington,,K
3961,Billy Dean,,K
3962,Billy Gibbons,,K
3963,Billy Gilman,,K
3964,Billy Idol,,K
3965,Billy Joel,,K
3966,Billy Ocean,,K
3967,Billy Paul,,K
3968,Billy Porter,,K
3969,Billy Talent,,K
3970,Bing Crosby,,K
3971,Bing Crosby&Friends,,K
3972,Binocular,,K
3973,Biohazard,,K
3974,Biondo,,K
3975,Bionic Breaks,,K
3976,Bioro Haland,,K
3977,Bird and The Bee,,K
3978,Birdman＆Lil Wayne,,K
3979,Birdpen,,K
3980,Birdy,,K
3981,Birdy Nam Nam,,K
3982,Bis,,K
3983,Bishop Allen,,K
3984,Bisson na bisso,,K
3985,Bitter Sweet,,K
3986,Bjork,,K
3987,BLACK CROWES,,K
3988,Black Dahlia Murder,,K
3989,Black Dice,,K
3990,Black Eyed Peas,,K
3991,Black Francis,,K
3992,Black Francis Frank Black,,K
3993,Black Grape,,K
3994,Black Grass,,K
3995,Black Heat,,K
3996,Black Lab,,K
3997,Black Label Society,,K
3998,Black M,,K
3999,Black Mountain,,K
4000,Black Prairie,,K
4001,Black Rebel Motorcycle Club,,K
4002,Black Sabbath,,K
4003,BLACK STONE CHERRY,,K
4004,Black Tape For A Blue Girl,,K
4005,Black Veil Brides,,K
4006,blackbear,,K
4007,Blackbeard,,K
4008,Blackmore`s Night,,K
4009,Blackout,,K
4010,Blackstreet,,K
4011,Blackstreet黑,,K
4012,Blaenavon,,K
4013,Blake Jarrell,,K
4014,Blank & Jones,,K
4015,Blank＆Jones,,K
4016,Blaze,,K
4017,Bleached,,K
4018,Bleachers,,K
4019,Blechbixn,,K
4020,Bleed From Within,,K
4021,Bleeker,,K
4022,Blind Faith,,K
4023,Blind Guardian,,K
4024,Blindside,,K
4025,Blink 182,,K
4026,Blink-182,,K
4027,Bloc Party,,K
4028,Blockhead,,K
4029,BLONDIE,,K
4030,BLONDIE VS THE DOORS,,K
4031,Blood Brothers,,K
4032,Blood Meridian,,K
4033,Blood Orange,,K
4034,Blood Red Shoes,,K
4035,Blood Sweat & Tears,,K
4036,"Blood, Sweat & Tears",,K
4037,Bloodhound Gang,,K
4038,Bloody Beetroots,,K
4039,Bloomfield,,K
4040,Blossoms,,K
4041,Blu Cantrell,,K
4042,Blue,,K
4043,BLUE AEROPLANES,,K
4044,Blue County,,K
4045,Blue Hawaii,,K
4046,Blue Highway,,K
4047,Blue Man Group,,K
4048,Blue October,,K
4049,Blue Oyster Cult,,K
4050,Blue States,,K
4051,BlueLagoon,,K
4052,Blueman ＆ David S.,,K
4053,Blues Traveler,,K
4054,Bluetones,,K
4055,Blumfeld,,K
4056,BLUR,,K
4057,BoA,,K
4058,Bob Dylan,,K
4059,Bob Dylan & Grateful Dead,,K
4060,Bob Dylan & The Band,,K
4061,Bob Dylan and The Band,,K
4062,Bob Dylan And The Grateful Dead,,K
4063,Bob Marlay,,K
4064,Bob Marley,,K
4065,Bob Marley & The Wailers,,K
4066,Bob Marley＆The Wailers,,K
4067,Bob Moses,,K
4068,Bob Mould,,K
4069,Bob Seger ＆ The Silver Bullet Band,,K
4070,Bob Seger&The Silver Bullet Band,,K
4071,Bob Sinclar,,K
4072,Bob Weir,,K
4073,Bobby Bare,,K
4074,Bobby Brownt,,K
4075,Bobby Darin,,K
4076,Bobby Gillespie & Jehnny Beth,,K
4077,Bobby Krlic,,K
4078,Bobby Vee,,K
4079,Bobby Womack,,K
4080,Bobby＆Steve,,K
4081,Bobina,,K
4082,Body Count,,K
4083,BodyRockers,,K
4084,Bomba Estereo,,K
4085,Bombay Bicycle Club,,K
4086,Bombay S. Jayashri,,K
4087,Bomfunk MC`s,,K
4088,Bomfunk mcs,,K
4089,Bon Entendeur,,K
4090,Bon Iver,,K
4091,BON JOVI,,K
4092,Bon Voyage Organisation,,K
4093,Bone Crusher,,K
4094,Bone Thugs-N-Harmony,,K
4095,Boney M,,K
4096,Boney M.,,K
4097,Bonnie `Prince` Billy,,K
4098,Bonnie Prince Billy,,K
4099,Bonnie Raitt,,K
4100,Bonnie Tyler,,K
4101,Bonobo,,K
4102,Bonzo Dog Band,,K
4103,Boo Yaa Tribe,,K
4104,Booker T. & the MG`s,,K
4105,Booker T. & The Mg’S,,K
4106,Booker T. & the MGs,,K
4107,Boom Bip,,K
4108,Boozoo Bajou,,K
4109,Borknagar,,K
4110,BORNS,,K
4111,Bossacucanova,,K
4112,Boston,,K
4113,Boulevard Des Airs,,K
4114,Bowerbirds,,K
4115,Bowling For Soup,,K
4116,Boxer Rebellion,,K
4117,Boy ＆ Bear,,K
4118,Boy Air Choir,,K
4119,Boy George,,K
4120,Boy George And Culture Club,,K
4121,Boy Harsher,,K
4122,Boy Kill Boy,,K
4123,boygenius,,K
4124,Boys Noize,,K
4125,Boyz II Men,,K
4126,Boyzone,,K
4127,Boz Scaggs,,K
4128,Brad Paisley,,K
4129,Braids,,K
4130,Brand New,,K
4131,Brand New Sin,,K
4132,Brandi Carlile,,K
4133,Brandon Beal,,K
4134,Brandon Flowers,,K
4135,Brandon Lee,,K
4136,Brandt Brauer Fric,,K
4137,Brandy,,K
4138,Brandy Clark,,K
4139,Brantley Gilbert,,K
4140,BRATZ,,K
4141,BRAUND REYNOLDS,,K
4142,Bravery,,K
4143,Bread,,K
4144,Breakbot,,K
4145,Breaking Benjamin,,K
4146,Breed 77,,K
4147,Brenda Lee,,K
4148,Brendan Perry,,K
4149,Brett Anderson,,K
4150,Brett Young,,K
4151,Brian  Mcfadden,,K
4152,Brian Eno,,K
4153,Brian Eno & Roger Eno,,K
4154,Brian Eno&David Byrne,,K
4155,Brian Fallon,,K
4156,Brian Kennedy,,K
4157,Brian May,,K
4158,Brian McFadden,,K
4159,Brian Mcknight,,K
4160,Brian Mcomber,,K
4161,Brian Reitzell,,K
4162,Brian Tyler,,K
4163,Brian Wilson,,K
4164,Brian Wilson And Van Dyke Parks,,K
4165,Briana Marela,,K
4166,BrigaFatti,,K
4167,Brigitte,,K
4168,Brigitte Fontaine,,K
4169,Bring Me The Horizon,,K
4170,Brinsley Schwarz,,K
4171,British Lion,,K
4172,British Sea Power,,K
4173,Britney Spears,,K
4174,Britny Fox,,K
4175,Brittany Howard,,K
4176,Broadway Kids,,K
4177,Brockhampton,,K
4178,Brojen Social Scene,,K
4179,Broken Bells,,K
4180,Broken Social Scene,,K
4181,BRONCHO,,K
4182,Bronx,,K
4183,Broods,,K
4184,Brook Benton,,K
4185,BROOKLY BOUNCE,,K
4186,Brooks & Dunn,,K
4187,Brooks Buford,,K
4188,Brothers Four The,,K
4189,Brownstone,,K
4190,Bruce Springsteen,,K
4191,BRUNO COULAIS,,K
4192,Bruno Mars,,K
4193,Bryan Adams,,K
4194,Bryan Ferry,,K
4195,Bryson Tiller,,K
4196,BT,,K
4197,Bubba Sparxxx,,K
4198,Buck 65,,K
4199,Bucks Fizz,,K
4200,Budderside,,K
4201,Buddy Guy,,K
4202,Buddy Holly,,K
4203,Buffalo Summer,,K
4204,Bugz In Attic,,K
4205,Bugz In The Attic,,K
4206,Built To Spill,,K
4207,Bullet For My Valentine,,K
4208,Bullet Height,,K
4209,Bumblebeez 81,,K
4210,Buraka Som Sistema,,K
4211,Burn The Priest,,K
4212,Burning Brides,,K
4213,Burning Point,,K
4214,Busdriver,,K
4215,Bush,,K
4216,Bushy,,K
4217,Busta Rhymes,,K
4218,Butthole Surfers,,K
4219,Buzzcocks,,K
4220,BWO,,K
4221,Byrds,,K
4222,C & C Music Factory,,K
4223,C J Lewis,,K
4224,C.C.R (Creedence Clearwater Revival),,K
4225,C.C.R(Creedence Clearwater Revival),,K
4226,C+C Music Factory,,K
4227,Cabbage,,K
4228,Cadet,,K
4229,CAESARS,,K
4230,Caetano Veloso,,K
4231,Cage The Elephant,,K
4232,Cain`s Offering,,K
4233,Caitlyn Smith,,K
4234,Cajmere Vs.Green Velvet,,K
4235,Cake,,K
4236,Cake On Cake,,K
4237,Cal Davis,,K
4238,Calcutta,,K
4239,Calexico,,K
4240,Cali,,K
4241,Caliban,,K
4242,Calibre,,K
4243,Calle 13,,K
4244,Callejon,,K
4245,Calling,,K
4246,Calling All Cars,,K
4247,Calum Scott,,K
4248,Calvin Harris,,K
4249,Calvin Harris x Dua Lipa,,K
4250,Calvin Harris&Sam Smith,,K
4251,Cam,,K
4252,Cam DJ,,K
4253,Camelia Jordana,,K
4254,CamelPhat,,K
4255,Camerton,,K
4256,Camila Cabello,,K
4257,Camille,,K
4258,Camo & Krooked,,K
4259,Camper Van Beethoven,,K
4260,Candi Staton,,K
4261,Candice Night,,K
4262,Candlebox,,K
4263,Cannibal Corpse,,K
4264,Cans,,K
4265,Cansei De Ser Sexy,,K
4266,CANT,,K
4267,Capital Cities,,K
4268,Capone,,K
4269,Captain,,K
4270,Captain Beefheart,,K
4271,Captain Beefheart & The Magic Band,,K
4272,Car Seat Headrest,,K
4273,Caravan,,K
4274,Carcass,,K
4275,Cardi B,,K
4276,Caribou,,K
4277,Carin Lundin,,K
4278,Carl Barat,,K
4279,Carl Barat & The Jackals,,K
4280,Carl Cox,,K
4281,Carl Hancock Rux,,K
4282,Carl Noren,,K
4283,Carla,,K
4284,Carla Bruni,,K
4285,Carla Bruni,,K
4286,Carla Thomas,,K
4287,Carlos Vives,,K
4288,Carly Rae Jepsen,,K
4289,Carly Simon,,K
4290,Carnifex,,K
4291,Carole King,,K
4292,Caroline,,K
4293,Caroline Spence,,K
4294,Carpenters,,K
4295,Carpenters The,,K
4296,"Carpenters, The Royal Philharmonic Orchestra",,K
4297,Carrie Underwood,,K
4298,Carter Burwell,,K
4299,Carter U.S.M.,,K
4300,Carter USM,,K
4301,Cary Brothers,,K
4302,Casey Donovan,,K
4303,CASH CASH,,K
4304,Cass McCombs,,K
4305,Cassadee Pope,,K
4306,Cassidy,,K
4307,Cassie,,K
4308,CASSIUS,,K
4309,Casting Crowns,,K
4310,Casualties,,K
4311,Casualties Of Cool,,K
4312,Cat Power,,K
4313,Cat Stevens,,K
4314,Catamenia,,K
4315,Catfish And The Bottlemen,,K
4316,CATHY & DAVID GUETTA,,K
4317,Cave In,,K
4318,Caviar,,K
4319,CDB,,K
4320,Cee Lo,,K
4321,CEE LO GREEN,,K
4322,CeeLo Green,,K
4323,Celeste,,K
4324,Celia Cruz,,K
4325,Celia Cruz＆Johnny Pacheco,,K
4326,Celine Dion,,K
4327,Celine Dion & Barbra Streisand,,K
4328,Cellador,,K
4329,Celtic Thunder,,K
4330,Celtic Woman,,K
4331,Cesaria Evora,,K
4332,Chairlift,,K
4333,Chaka Khan,,K
4334,Chalets,,K
4335,Cham,,K
4336,Chambao,,K
4337,Chantal Kreviazuk,,K
4338,Chante Moore,,K
4339,Chappell Roan,,K
4340,Charice,,K
4341,Charlatans,,K
4342,Charles Aznavour,,K
4343,Charles Bradley,,K
4344,Charles Trenet,,K
4345,Charles Webster,,K
4346,Charley Pride,,K
4347,Charli XCX,,K
4348,Charlie Barnes,,K
4349,Charlie Christian,,K
4350,Charlie Daniels,,K
4351,Charlie Green,,K
4352,Charlie Mars,,K
4353,Charlie Puth,,K
4354,Charlie Simpson,,K
4355,Charlie Wilson,,K
4356,Charlotte Church,,K
4357,Charlotte Gainsbourg,,K
4358,Chase And Status,,K
4359,Chayanne,,K
4360,Chaz Bundick Meets the Mattson 2,,K
4361,Che`Nelle,,K
4362,Cheap Trick,,K
4363,Cheb Mami,,K
4364,Chely Wright,,K
4365,Chemical Brothers,,K
4366,CHER,,K
4367,Cher Lloyd,,K
4368,Cherish,,K
4369,Cherub,,K
4370,Cheryl,,K
4371,Cheryl Cole,,K
4372,Chet Atkins,,K
4373,Chet Faker,,K
4374,Cheu-B,,K
4375,Chevelle,,K
4376,Cheyenne Kimball,,K
4377,Chic,,K
4378,Chicago,,K
4379,Chicane,,K
4380,Chicane Feat. Tom Jones,,K
4381,Chickenfoot,,K
4382,Chico Buarque,,K
4383,Chico DeBarge,,K
4384,Chico Hamilton&Elmer Bernstein,,K
4385,Chief,,K
4386,Childish Gambino,,K
4387,Children Of Bodom,,K
4388,Chimaira,,K
4389,CHINGY,,K
4390,Chiristian Wunderlich,,K
4391,Chris Bell,,K
4392,Chris Brown,,K
4393,Chris Brown X Tyga,,K
4394,Chris Caffery,,K
4395,Chris Coco,,K
4396,Chris Cornell,,K
4397,Chris De Burgh,,K
4398,Chris Fortier,,K
4399,Chris Hadfield,,K
4400,Chris hillman,,K
4401,Chris Huskey,,K
4402,Chris Isaak,,K
4403,Chris Kenner,,K
4404,Chris Madin,,K
4405,Chris Rea,,K
4406,Chris Reece,,K
4407,Chris Stapleton,,K
4408,Chris Thile & Brad Mehldau,,K
4409,Chris Tomlin,,K
4410,Chris Young,,K
4411,Chrisette Michele,,K
4412,Chrissie Hynde & The Valve Bone Woe Ensemble,,K
4413,Christel Alsost,,K
4414,Christian Burns,,K
4415,Christian Smith,,K
4416,Christin Stark,,K
4417,Christina Aguilera,,K
4418,CHRISTINA PERRI,,K
4419,Christine And The Queens,,K
4420,Christine McVie,,K
4421,Christophe,,K
4422,Christophe Willem,,K
4423,CHRISTOPHER,,K
4424,Christopher Cross,,K
4425,Christopher Lawrence,,K
4426,Christopher Lennertz,,K
4427,Christopher Owens,,K
4428,Chrome Molly,,K
4429,CHROMEO,,K
4430,Chronixx,,K
4431,Chthonic,,K
4432,Chuck Berry,,K
4433,Chuck Prophet,,K
4434,Chus ＆ Ceballos/Shar(Mixed By),,K
4435,CHVRCHES,,K
4436,CHYI YU,,K
4437,Cian Ducrot,,K
4438,Ciara,,K
4439,Cibelle,,K
4440,CIBO MATTO,,K
4441,Cigala,,K
4442,Cigarettes After Sex,,K
4443,Cilla Blac,,K
4444,Cilla Black,,K
4445,Cinderella,,K
4446,Cindy Lee Berryhill,,K
4447,Cinematic Orchestra,,K
4448,Circa Waves,,K
4449,Circle II Circle,,K
4450,Cirle II Cirle,,K
4451,Cirque Du Soleil,,K
4452,Citizens Of Boomtown,,K
4453,Citizens!,,K
4454,Civil Twilight,,K
4455,Civil Wars,,K
4456,CJ BOLLAND,,K
4457,ck Cave and Warren Ellis,,K
4458,CL Blast,,K
4459,Claire Laffut,,K
4460,Claire Richards,,K
4461,Clairo,,K
4462,Clairvoyants,,K
4463,Clams Casino,,K
4464,Clap Your Hands Say Yeah,,K
4465,Clara Louise,,K
4466,Clare Maguire,,K
4467,Clarence Carter,,K
4468,Clark,,K
4469,Clash,,K
4470,Clash The,,K
4471,Claude Challe,,K
4472,Claude Challe & Jean Marc-Challe,,K
4473,Claude Challe & Jean-Marc Challe,,K
4474,CLAUDE CHALLE PRESENTS OUT OF PHASE,,K
4475,Claude Challe＆Jean Marc Challe,,K
4476,Claudio Baglioni e Gianni Morandi,,K
4477,Clawfinger,,K
4478,Clay Aiken,,K
4479,Clay Walker,,K
4480,CLEAN BANDIT,,K
4481,Clean Cut Kid,,K
4482,Clementine,,K
4483,Cleopatra Stratan,,K
4484,Click Clack,,K
4485,Click Five,,K
4486,Client,,K
4487,Cliff Martinez,,K
4488,Cliff Richard,,K
4489,Cliff Richard & The Shadows,,K
4490,Clinic,,K
4491,Clint Lowery,,K
4492,Clint Mansell,,K
4493,Clipse,,K
4494,Clipz,,K
4495,Cloud Nothings,,K
4496,Club 69,,K
4497,Club 8,,K
4498,Club Cheval,,K
4499,Club8,,K
4500,CNCO,,K
4501,Coby Brown,,K
4502,CoCo Lee,,K
4503,Cocoon,,K
4504,CocoRosie,,K
4505,Cocteau Twins,,K
4506,Code Orange,,K
4507,Cody Fry,,K
4508,Coeur De Pirate,,K
4509,Coheed and Cambria,,K
4510,COIN,,K
4511,Colbie Caillat,,K
4512,Cold,,K
4513,Cold Cave,,K
4514,Cold War Kids,,K
4515,Coldcut,,K
4516,Coldplay,,K
4517,Colin Stetson,,K
4518,Collective soul,,K
4519,Collin Raye,,K
4520,Colony House,,K
4521,Color Me Badd,,K
4522,Colton Dixon,,K
4523,COMA,,K
4524,Coma Cose,,K
4525,Comelius CM,,K
4526,Coming Soon,,K
4527,Commodores,,K
4528,Common,,K
4529,Communions,,K
4530,COMPANY DJ,,K
4531,Conan Gray,,K
4532,Conception,,K
4533,Conchita Wurst,,K
4534,CONNAN MOCKASIN,,K
4535,Connibal Corpse,,K
4536,Connie Francis,,K
4537,Connie Talbot,,K
4538,Conniff,,K
4539,Conor Maynard,,K
4540,Conor Oberst,,K
4541,Conrad Keely,,K
4542,Coolio,,K
4543,Coolio＆Snoop Dogg,,K
4544,Coram Lethe,,K
4545,Corduroy,,K
4546,Coreleoni,,K
4547,Corey Taylor,,K
4548,Corinne Bailey Rae,,K
4549,CORNELIUS,,K
4550,Cornelius FM,,K
4551,Cornershop,,K
4552,Corrinne May,,K
4553,Corrs,,K
4554,Cory Henry,,K
4555,Cosmic,,K
4556,COSMIC GATE,,K
4557,Cosmo s Midnight,,K
4558,Court Yard Hounds,,K
4559,Courtey Love,,K
4560,Courtney Barnett & Kurt Vile,,K
4561,Courtney Marie Andrews,,K
4562,COVER STORIES,,K
4563,Cowboy Junkies,,K
4564,Cracker,,K
4565,Cradle of Filth,,K
4566,Craig Armstrong,,K
4567,CRAIG DAVID,,K
4568,Crash Test Dummies,,K
4569,CRAZY FROG,,K
4570,Cream,,K
4571,Creed,,K
4572,Creedencd Clearwater Revival,,K
4573,Creedence Clearwater Revival,,K
4574,Creedwater Clearance Revival,,K
4575,CREEPER,,K
4576,Crescent,,K
4577,Cribs,,K
4578,Criminal,,K
4579,Cristina Quesada,,K
4580,Cristobal & The Sea,,K
4581,Crocodiles,,K
4582,Crookers,,K
4583,Crosby&Stills&Nash＆Young,,K
4584,Crossfade,,K
4585,Crowded House,,K
4586,Crowed House,,K
4587,Crown The Empire,,K
4588,CRX,,K
4589,Cryptopsy,,K
4590,Crystal Castles,,K
4591,Crystal Fighters,,K
4592,Crystal Gayle,,K
4593,Crystal Method,,K
4594,CSNY,,K
4595,Cuba,,K
4596,Cubicolor,,K
4597,Cuco,,K
4598,Cul Ture Beat,,K
4599,Culcha Candela,,K
4600,Culture Club,,K
4601,Cure,,K
4602,Curse Of Cain,,K
4603,Cursive,,K
4604,Curtis Mayfield,,K
4605,Curtis Stigers,,K
4606,Cut Chemist,,K
4607,Cut Copy,,K
4608,Cyndi Lauper,,K
4609,Cypress Hill,,K
4610,Cyrus,,K
4611,D Sound,,K
4612,D.A.R.K.,,K
4613,D`Angelo and The Vanguard,,K
4614,D`Sound,,K
4615,D-12,,K
4616,Da Backwudz,,K
4617,Da Luxe,,K
4618,DAATH,,K
4619,Dabruck ＆ Klein,,K
4620,Daddy Yankee,,K
4621,Daedelus,,K
4622,Daft Punk,,K
4623,Dagoba,,K
4624,Dalida,,K
4625,Dame Shirley Bassey,,K
4626,Dami Im,,K
4627,Damian Marley,,K
4628,Damien J. Carter,,K
4629,Damien Jurado,,K
4630,Damien Rice,,K
4631,Damn Yankees,,K
4632,Damon Albarn,,K
4633,Damone,,K
4634,Dams Of The West,,K
4635,DAN + SHAY,,K
4636,Dan Auerbach,,K
4637,Dan Croll,,K
4638,Dan Deacon,,K
4639,Dan DJ,,K
4640,Dan Fogelberg,,K
4641,Dan Hill,,K
4642,Dan Mangan,,K
4643,Dance Gavin Dance,,K
4644,Dance Hall Crashers,,K
4645,Dandy Warhols,,K
4646,Danger Mouse & Black Thought,,K
4647,Danger Mouse ＆ Daniele Luppi,,K
4648,Dangerman,,K
4649,DANGEROUS SUMMER,,K
4650,Dani Siciliano,,K
4651,Daniel Bedingfield,,K
4652,Daniel Johns,,K
4653,Daniel Martin Moore,,K
4654,Daniel Pemberton,,K
4655,Daniel Powter,,K
4656,Daniel Stoyanov,,K
4657,Daniele Luppi & Parquet Courts,,K
4658,Daniele Silvestri,,K
4659,DANITY KANE,,K
4660,Dannii Minogue vs Flower Power,,K
4661,Danny Elfman,,K
4662,Danny Elfman & Chris Bacon,,K
4663,Danny Howard,,K
4664,Danny Howells,,K
4665,Danny Rampling,,K
4666,Danny Tenaglia,,K
4667,Daphne,,K
4668,Darcy James Argue s Secret Society,,K
4669,Dardust,,K
4670,Daria Zawia?ow,,K
4671,Darin,,K
4672,Dario G,,K
4673,Dario Marianelli,,K
4674,Darius,,K
4675,Darius Rucker,,K
4676,Dark Fortress,,K
4677,Dark Funeral,,K
4678,Dark Globe,,K
4679,Dark Lunacy,,K
4680,Dark Matters,,K
4681,Dark Moor,,K
4682,Dark New Day,,K
4683,Dark Tranquillity,,K
4684,Dark Tranquilluty,,K
4685,Darkane,,K
4686,DARKEL,,K
4687,Darren Emerson,,K
4688,Darren Hayes,,K
4689,Daryl Hall,,K
4690,Daryl Hall & John Oates,,K
4691,Daryl Hall＆John Oates,,K
4692,Datsuns,,K
4693,Daughter,,K
4694,Daughtry,,K
4695,Dave Aude,,K
4696,Dave Brubeck Quartet,,K
4697,Dave Clarke,,K
4698,Dave Gahan,,K
4699,Dave Gahan & Soulsavers,,K
4700,Dave Grusin,,K
4701,Dave Hause,,K
4702,Dave Hollister,,K
