ProductID,ProductName,ArtistName,ProductCode,Barcode,Manufacturer,Publisher,ReleaseDate,CategoryID
445485678715,(阿拉丁/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-AL,,,韓國進口版,2024-11-25,M
445485678716,(YES24/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-YS,,,韓國進口版,2024-11-25,M
445485678717,(APPLEMUSIC/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-AM,,,韓國進口版,2024-11-25,M
445485678718,(Ktown4u/隨機版)第一張單曲「Last Bell(COMPACT Ver.)」(韓國進口版),TWS,PLD0499-K4,,,韓國進口版,2024-11-25,M
445485679222,(WEVERSE抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-WV2,,,韓國進口版,2024-11-25,M
445485679223,(WITHMUU抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-WM,,,韓國進口版,2024-11-25,M
445485679224,(BEATROAD抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-BR,,,韓國進口版,2024-11-25,M
445485679225,(POWERSTATION抽卡)第一張單曲「Last Bell」(韓國進口版),TWS,PLD0498-PS,,,韓國進口版,2024-11-25,M
445455678754,[MINGI LP] : FIX ON/OFF 生日黑膠(韓國進口),旼琦 Min Gi(Ateez),ATMD61-1,,,韓國進口週邊,2024-11-21,M
445485679015,第三張單曲「PINATA(POCAALBUM)」(韓國進口版),A.C.E,YP0484,8800276473063,,韓國進口版,2024-11-20,M
445485679016,(隨機版)第三張單曲「PINATA」(韓國進口版),A.C.E,YP0483,8800276473056,,韓國進口版,2024-11-20,M
445485678749,第二張正規專輯「PSST!」(韓國進口限量版黑膠LP),John Park,L200003132,8804775452130,,韓國進口版,2024-11-19,M
445475678860,(WEVERSE日本官網/三版合購版)第二張正規專輯改版「ROMANCE : UNTOLD-daydream-」(日本進口版),ENHYPEN,D2CE15399-WV,,,,2024-11-19,M
445475678861,(WEVERSE日本官網/隨機版)第二張正規專輯改版「ROMANCE : UNTOLD-daydream-」(日本進口版),ENHYPEN,HYBJ3017-WV,,,,2024-11-19,M
445475678862,(WEVERSE日本官網)第二張正規專輯改版「ROMANCE : UNTOLD-daydream-(JAPAN Edition)」(日本進口版),ENHYPEN,HYBJ3018-WV,,,,2024-11-19,M
445485678609,(SM官網版)第六張迷你專輯「Letter To Myself(To Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001490-SM,,S.M. Entertainment,,2024-11-19,M
445485678610,(Ktown4u版)第六張迷你專輯「Letter To Myself(To Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001490-K4,,S.M. Entertainment,,2024-11-19,M
445485678612,(APPLEMUSIC版)第六張迷你專輯「Letter To Myself(Letter Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001489-AM,,S.M. Entertainment,,2024-11-19,M
445485678613,(MUSICPLANT版)第六張迷你專輯「Letter To Myself(Letter Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001489-MP,,S.M. Entertainment,,2024-11-19,M
445475679422,第六張迷你專輯「Letter To Myself(Letter Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001489,8804775452246,S.M. Entertainment,,2024-11-19,M
445475679423,第六張迷你專輯「Letter To Myself(To Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001490,8804775452253,S.M. Entertainment,,2024-11-19,M
445475679424,第六張迷你專輯「Letter To Myself(Myself Ver.)」(韓國進口版),太妍(少女時代) Taeyeon(Girls` Generation),L700001491,8804775452260,S.M. Entertainment,,2024-11-19,M
445485678682,第七張專輯改版「GROWTH THEORY : Final Edition」(韓國進口版),高潤荷 Younha,L200003146,8804775452383,,韓國進口版,2024-11-19,M
445475679471,(Bored版)第一張迷你專輯「NALLINA」(韓國進口版),NEXZ,JYPK1939,8809954228797,JYP Entertainment,,2024-11-18,M
445475679472,(Nalli版)第一張迷你專輯「NALLINA」(韓國進口版),NEXZ,JYPK1939,8809954228797,JYP Entertainment,,2024-11-18,M
445475679473,(隨機版)第一張迷你專輯「NALLINA」(韓國進口版),NEXZ,JYPK1939-R,,JYP Entertainment,,2024-11-18,M
445475679474,(限量版)第一張迷你專輯「NALLINA」(韓國進口版),NEXZ,JYPK1938,8809954228780,JYP Entertainment,,2024-11-18,M
445475679475,第一張迷你專輯「NALLINA(PLATFROM_NEMO VER.)」(韓國進口版),NEXZ,JYPK1940,8809954228803,JYP Entertainment,,2024-11-18,M
445475678915,(日本官網/三版合購版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),D2CE15418,,Big Hit Entertainment,日版進口,2024-11-16,M
445475678916,(日本官網/隨機版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),HYBJ1019,,Big Hit Entertainment,日版進口,2024-11-16,M
445475679347,(To版)第十一張迷你專輯「GOLDEN HOUR : Part.2」(韓國進口版),Ateez,S91348C,8803581203448,,韓國進口版,2024-11-15,M
445475679348,(For版)第十一張迷你專輯「GOLDEN HOUR : Part.2」(韓國進口版),Ateez,S91348C,8803581203448,,韓國進口版,2024-11-15,M
445475679349,(Diary版)第十一張迷你專輯「GOLDEN HOUR : Part.2」(韓國進口版),Ateez,S91348C,8803581203448,,韓國進口版,2024-11-15,M
445475679350,(隨機版)第十一張迷你專輯「GOLDEN HOUR : Part.2」(韓國進口版),Ateez,S91348C-R,,,韓國進口版,2024-11-15,M
445475679351,(三版合購版)第十一張迷你專輯「GOLDEN HOUR : Part.2」(韓國進口版),Ateez,S91348C-S,,,韓國進口版,2024-11-15,M
445475679352,(隨機版)第十一張迷你專輯「GOLDEN HOUR : Part.2(DIGIPACK VER.)」(韓國進口版),Ateez,S91349C,8803581203455,,韓國進口版,2024-11-15,M
445475679353,(For版)第十一張迷你專輯「GOLDEN HOUR : Part.2(POCAALBUM VER.)」(韓國進口版),Ateez,S91350U,8803581203462,,韓國進口版,2024-11-15,M
445475679354,(Diary版)第十一張迷你專輯「GOLDEN HOUR : Part.2(POCAALBUM VER.)」(韓國進口版),Ateez,S91350U,8803581203462,,韓國進口版,2024-11-15,M
445475679355,(To版)第十一張迷你專輯「GOLDEN HOUR : Part.2(POCAALBUM VER.)」(韓國進口版),Ateez,S91350U,8803581203462,,韓國進口版,2024-11-15,M
445475679356,(隨機版)第十一張迷你專輯「GOLDEN HOUR : Part.2(POCAALBUM VER.)」(韓國進口版),Ateez,S91350U-R,,,韓國進口版,2024-11-15,M
445475679357,(三版合購版)第十一張迷你專輯「GOLDEN HOUR : Part.2(POCAALBUM VER.)」(韓國進口版),Ateez,S91350U-S,,,韓國進口版,2024-11-15,M
445485678952,(官網/SPECIAL GIFT)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O2,,Big Hit Entertainment,,2024-11-15,M
445475678902,(Journey版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496,8800276473612,Big Hit Entertainment,,2024-11-15,M
445475678903,(Imagine版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496,8800276473612,Big Hit Entertainment,,2024-11-15,M
445475678904,(Navigate版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496,8800276473612,Big Hit Entertainment,,2024-11-15,M
445475678905,(隨機版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496-R,,Big Hit Entertainment,,2024-11-15,M
445475678906,(三版合購版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496-S,,Big Hit Entertainment,,2024-11-15,M
445475678907,個人專輯「Happy(Weverse Albums ver.)」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0497,8800276473629,Big Hit Entertainment,,2024-11-15,M
445475678908,(官網/Journey版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O,,Big Hit Entertainment,,2024-11-15,M
445475678909,(官網/Imagine版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O,,Big Hit Entertainment,,2024-11-15,M
445475678910,(官網/Navigate版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O,,Big Hit Entertainment,,2024-11-15,M
445475678911,(官網/三版合購版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O-S,,Big Hit Entertainment,,2024-11-15,M
445475678912,(官網版)個人專輯「Happy(Weverse Albums ver.)」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0497O,,Big Hit Entertainment,,2024-11-15,M
445475678913,(官網/四版合購版)個人專輯「Happy」(韓國進口版),金碩珍(防彈少年團) JIN(BTS),BHE0496O-S4,,Big Hit Entertainment,,2024-11-15,M
445485678520,(1版)第二張迷你專輯「I Did」(韓國進口版),Yves(LOONA),VDCD7160,8809957310765,,韓國進口版,2024-11-14,M
445485678521,(2版)第二張迷你專輯「I Did」(韓國進口版),Yves(LOONA),VDCD7160,8809957310765,,韓國進口版,2024-11-14,M
445485678522,(隨機版)第二張迷你專輯「I Did」(韓國進口版),Yves(LOONA),VDCD7160-R,,,韓國進口版,2024-11-14,M
445475679228,(七版合購版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-S,,S.M. Entertainment,,2024-11-12,M
445475679230,(渽民版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-1,,S.M. Entertainment,,2024-11-12,M
445475679231,(Jeno版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-2,,S.M. Entertainment,,2024-11-12,M
445475679232,(Mark版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-3,,S.M. Entertainment,,2024-11-12,M
445475679233,(志晟版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-4,,S.M. Entertainment,,2024-11-12,M
445475679234,(楷燦版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-5,,S.M. Entertainment,,2024-11-12,M
445475679235,(仁俊版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-6,,S.M. Entertainment,,2024-11-12,M
445475679236,(辰樂版)「DREAMSCAPE(Vertical Flip Ver.)」(韓國進口版),NCT DREAM,L700001474-7,,S.M. Entertainment,,2024-11-12,M
445475679237,「DREAMSCAPE(DREAMini Ver.)」(韓國進口版),NCT DREAM,L700001475,8804775451720,S.M. Entertainment,,2024-11-12,M
445475679238,(隨機版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476,8804775451737,S.M. Entertainment,,2024-11-12,M
445475679239,(七版合購版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-S,,S.M. Entertainment,,2024-11-12,M
445475679240,(渽民版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-1,,S.M. Entertainment,,2024-11-12,M
445475679241,(Jeno版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-2,,S.M. Entertainment,,2024-11-12,M
445475679242,(Mark版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-3,,S.M. Entertainment,,2024-11-12,M
445475679243,(志晟版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-4,,S.M. Entertainment,,2024-11-12,M
445475679244,(楷燦版)「DREAMSCAPE(SMini Ver.)」(韓國進口版),NCT DREAM,L700001476-5,,S.M. Entertainment,,2024-11-12,M
